index,gene_symbol,gene_name,Ensembl_ID,trait,experiment,source,source_URL,FWER_signif,FDR0.05
841,PER1,period circadian regulator 1 ,ENSG00000179094,SuicideDeath,RVAS,Suicide_2021,https://pubmed.ncbi.nlm.nih.gov/34042246/,yes,yes
842,PHF12,PHD finger protein 12 ,ENSG00000109118,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
843,PHF12,PHD finger protein 12 ,ENSG00000109118,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
844,PHF12,PHD finger protein 12 ,ENSG00000109118,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
845,PHF12,PHD finger protein 12,ENSG00000109118,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
846,PHF12,PHD finger protein 12 ,ENSG00000109118,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
847,PHF2,PHD finger protein 2 ,ENSG00000197724,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
848,PHF2,PHD finger protein 2,ENSG00000197724,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
849,PHF21A,PHD finger protein 21A ,ENSG00000135365,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
850,PHF21A,PHD finger protein 21A ,ENSG00000135365,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
851,PHF21A,PHD finger protein 21A,ENSG00000135365,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
852,PHF21A,PHD finger protein 21A ,ENSG00000135365,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
853,PHF3,PHD finger protein 3 ,ENSG00000118482,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
854,PHF3,PHD finger protein 3 ,ENSG00000118482,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
855,PHF7,PHD finger protein 7 ,ENSG00000010318,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
856,PHF8,PHD finger protein 8 ,ENSG00000172943,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,no,yes
857,PHIP,pleckstrin homology domain interacting protein ,ENSG00000146247,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
858,PHIP,pleckstrin homology domain interacting protein ,ENSG00000146247,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
859,PHIP,pleckstrin homology domain interacting protein,ENSG00000146247,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
860,PHLDB1,pleckstrin homology like domain family B member 1,ENSG00000019144,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
861,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha ",ENSG00000121879,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
862,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",ENSG00000121879,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
863,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1,ENSG00000145675,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
864,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,ENSG00000105647,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
865,PIP5K1C,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,ENSG00000186111,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
866,PISD,phosphatidylserine decarboxylase,ENSG00000241878,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
867,PLAC8L1,PLAC8 like 1 ,ENSG00000173261,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
868,PLK5,polo like kinase 5 (inactive) ,ENSG00000185988,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
869,PLXNA1,plexin A1,ENSG00000114554,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
870,PLXNA2,plexin A2,ENSG00000076356,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
871,PLXNB1,plexin B1 ,ENSG00000164050,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
872,POGZ,pogo transposable element derived with ZNF domain ,ENSG00000143442,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
873,POGZ,pogo transposable element derived with ZNF domain ,ENSG00000143442,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
874,POGZ,pogo transposable element derived with ZNF domain,ENSG00000143442,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
875,POGZ,pogo transposable element derived with ZNF domain ,ENSG00000143442,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
876,POGZ ,pogo transposable element derived with ZNF domain ,ENSG00000143442,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
877,POGZ ,pogo transposable element derived with ZNF domain ,ENSG00000143442,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
878,POGZ ,pogo transposable element derived with ZNF domain ,ENSG00000143442,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
879,POLR3B,RNA polymerase III subunit B,ENSG00000013503,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
880,POU3F3,POU class 3 homeobox 3 ,ENSG00000198914,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
881,POU3F3,POU class 3 homeobox 3,ENSG00000198914,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
882,PPARG,peroxisome proliferator activated receptor gamma,ENSG00000132170,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
883,PPFIA2,PTPRF interacting protein alpha 2,ENSG00000139220,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
884,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",ENSG00000170836,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
885,PPM1D ,"protein phosphatase, Mg2+/Mn2+ dependent 1D ",ENSG00000170836,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
886,PPM1D ,"protein phosphatase, Mg2+/Mn2+ dependent 1D ",ENSG00000170836,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
887,PPP1CB,protein phosphatase 1 catalytic subunit beta ,ENSG00000213639,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
888,PPP1CB,protein phosphatase 1 catalytic subunit beta,ENSG00000213639,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
889,PPP1R9B,protein phosphatase 1 regulatory subunit 9B,ENSG00000108819,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
890,PPP2CA,protein phosphatase 2 catalytic subunit alpha,ENSG00000113575,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
891,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha,ENSG00000105568,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
892,PPP2R1A ,protein phosphatase 2 scaffold subunit Aalpha ,ENSG00000105568,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
893,PPP2R1A ,protein phosphatase 2 scaffold subunit Aalpha ,ENSG00000105568,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
894,PPP2R5D,protein phosphatase 2 regulatory subunit B'delta,ENSG00000112640,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
895,PPP2R5D,protein phosphatase 2 regulatory subunit B'delta ,ENSG00000112640,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
896,PPP2R5D ,protein phosphatase 2 regulatory subunit B'delta ,ENSG00000112640,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
897,PPP2R5D ,protein phosphatase 2 regulatory subunit B'delta ,ENSG00000112640,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
898,PPP3CA,protein phosphatase 3 catalytic subunit alpha,ENSG00000138814,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
899,PRDM16,PR/SET domain 16,ENSG00000142611,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
900,PREP,Prolyl endopeptidase,ENSG00000085377,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
901,PRH1,proline rich protein HaeIII subfamily 1,ENSG00000277823,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
902,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,ENSG00000108946,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
903,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta ,ENSG00000188191,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
904,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,ENSG00000188191,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
905,PRKCA,protein kinase C alpha ,ENSG00000154229,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
906,PRKCB,protein kinase C beta,ENSG00000166501,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
907,PRKCE,protein kinase C epsilon,ENSG00000171132,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
908,PRKD1,protein kinase D1 ,ENSG00000184304,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
909,PRKD1,protein kinase D1,ENSG00000184304,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
910,PRKG1,protein kinase cGMP-dependent 1,ENSG00000185532,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
911,PROC,"protein C, inactivator of coagulation factors Va and VIIIa",ENSG00000115718,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
912,PRPF18,pre-mRNA processing factor 18 ,ENSG00000165630,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
913,PRPF8,pre-mRNA processing factor 8,ENSG00000274442,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
914,PRR12,proline rich 12 ,ENSG00000126464,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
915,PRR12,proline rich 12 ,ENSG00000126464,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
916,PRR12,proline rich 12,ENSG00000126464,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
917,PSMA3,proteasome 20S subunit alpha 3,ENSG00000100567,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
918,PSMC3,"proteasome 26S subunit, ATPase 3",ENSG00000165916,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
919,PSMC5,"proteasome 26S subunit, ATPase 5",ENSG00000087191,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
920,PSMD11,"proteasome 26S subunit, non-ATPase 11",ENSG00000108671,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
921,PSMD11,"proteasome 26S subunit, non-ATPase 11 ",ENSG00000108671,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
922,PSMD12,"proteasome 26S subunit, non-ATPase 12",ENSG00000197170,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
923,PSMD6,"proteasome 26S subunit, non-ATPase 6 ",ENSG00000163636,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
924,PSMG4,proteasome assembly chaperone 4 ,ENSG00000180822,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
925,PTCH1,patched 1,ENSG00000185920,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
926,PTCHD1,patched domain containing 1 ,ENSG00000165186,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
927,PTEN,phosphatase and tensin homolog ,ENSG00000284792,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
928,PTEN,phosphatase and tensin homolog,ENSG00000284792,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
929,PTEN,phosphatase and tensin homolog ,ENSG00000284792,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
930,PTEN ,phosphatase and tensin homolog ,ENSG00000284792,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
931,PTEN ,phosphatase and tensin homolog ,ENSG00000284792,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
932,PTEN ,phosphatase and tensin homolog ,ENSG00000284792,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
933,PTGDR2,prostaglandin D2 receptor 2,ENSG00000183134,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
934,PTPN11,protein tyrosine phosphatase non-receptor type 11,ENSG00000179295,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
935,PTPN11 ,protein tyrosine phosphatase non-receptor type 11 ,ENSG00000179295,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
936,PTPN11 ,protein tyrosine phosphatase non-receptor type 11 ,ENSG00000179295,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
937,PTPRD,protein tyrosine phosphatase receptor type D,ENSG00000282932,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
938,PTPRF,protein tyrosine phosphatase receptor type F,ENSG00000142949,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
939,PUF60,poly(U) binding splicing factor 60,ENSG00000274081,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
940,PUF60 ,poly(U) binding splicing factor 60 ,ENSG00000274081,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
941,PUM2,pumilio RNA binding family member 2,ENSG00000055917,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
942,PURA,purine rich element binding protein A,ENSG00000185129,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
943,PURA ,purine rich element binding protein A ,ENSG00000185129,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
944,PURA ,purine rich element binding protein A ,ENSG00000185129,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
945,QRICH1,glutamine rich 1 ,ENSG00000198218,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
946,QRICH1,glutamine rich 1,ENSG00000198218,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
947,QRICH1,glutamine rich 1 ,ENSG00000198218,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
948,RAB11A,"RAB11A, member RAS oncogene family ",ENSG00000103769,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
949,RAB11A,"RAB11A, member RAS oncogene family",ENSG00000103769,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
950,RAB11B,"RAB11B, member RAS oncogene family",ENSG00000185236,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
951,RAB11FIP4,RAB11 family interacting protein 4,ENSG00000131242,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
952,RAB14,"RAB14, member RAS oncogene family",ENSG00000119396,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
953,RAB43,"RAB43, member RAS oncogene family",ENSG00000172780,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
954,RAC1,Rac family small GTPase 1 ,ENSG00000136238,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
955,RAC1,Rac family small GTPase 1,ENSG00000136238,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
956,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase",ENSG00000132155,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
957,RAI1,retinoic acid induced 1 ,ENSG00000108557,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
958,RAI1,retinoic acid induced 1 ,ENSG00000108557,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
959,RAI1,retinoic acid induced 1,ENSG00000108557,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
960,RAI1,retinoic acid induced 1 ,ENSG00000108557,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
961,RALA,RAS like proto-oncogene A,ENSG00000006451,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
962,RALGAPB,Ral GTPase activating protein non-catalytic subunit beta,ENSG00000170471,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
963,RANBP17,RAN binding protein 17 ,ENSG00000204764,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
964,RAP1B,"RAP1B, member of RAS oncogene family",ENSG00000127314,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
965,RAPGEF4,Rap guanine nucleotide exchange factor 4 ,ENSG00000091428,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
966,RARA,retinoic acid receptor alpha,ENSG00000131759,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
967,RARB,retinoic acid receptor beta,ENSG00000077092,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
968,RB1CC1,RB1-inducible coiled-coil 1,ENSG00000023287,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
969,RBBP4,"RB binding protein 4, chromatin remodeling factor",ENSG00000162521,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
970,RBM12,RNA binding motif protein 12,ENSG00000244462,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
971,RELN,reelin ,ENSG00000189056,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
972,RESF1,retroelement silencing factor 1,ENSG00000174718,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
973,RFX3,regulatory factor X3 ,ENSG00000080298,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
974,RFX3,regulatory factor X3,ENSG00000080298,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
975,RFX3,regulatory factor X3 ,ENSG00000080298,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
976,RFX7,regulatory factor X7,ENSG00000181827,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
977,RFX8,regulatory factor X8 ,ENSG00000196460,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
978,RHOBTB2,Rho related BTB domain containing 2,ENSG00000008853,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
979,RIT1,Ras like without CAAX 1,ENSG00000143622,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
980,RMND5A,required for meiotic nuclear division 5 homolog A,ENSG00000153561,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
981,ROPN1,rhophilin associated tail protein 1,ENSG00000065371,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
982,RORA,RAR related orphan receptor A,ENSG00000069667,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
983,RORB,RAR related orphan receptor B ,ENSG00000198963,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
984,RORB,RAR related orphan receptor B,ENSG00000198963,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
985,RORB,RAR related orphan receptor B ,ENSG00000198963,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
986,RPL10A,ribosomal protein L10a,ENSG00000198755,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
987,RPL19,ribosomal protein L19,ENSG00000108298,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
988,RPL26,ribosomal protein L26 ,ENSG00000161970,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
989,RRP8,ribosomal RNA processing 8 ,ENSG00000132275,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
990,RTN4RL2,reticulon 4 receptor like 2,ENSG00000186907,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
991,RUNX1T1,RUNX1 partner transcriptional co-repressor 1,ENSG00000079102,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
992,RUSC1,RUN and SH3 domain containing 1,ENSG00000160753,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
993,RYR2,ryanodine receptor 2 ,ENSG00000198626,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
994,RYR2,ryanodine receptor 2,ENSG00000198626,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
995,SALL3,spalt like transcription factor 3,ENSG00000263310,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
996,SATB1,SATB homeobox 1 ,ENSG00000182568,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
997,SATB1,SATB homeobox 1,ENSG00000182568,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
